set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
2112-1,Cole,/sets/2112-1/Cole,Action/Adventure,Ninjago,Spinners,2011,19,1,/inventories/2112-1,/minifigs/inset-2112-1,"£7.49, $9.99","New: $16, Used: $9",3.3,3,"Cole, 1St Wave, Earth, Ninjago Ninjas",Normal,Blister pack,
2113-1,Zane,/sets/2113-1/Zane,Action/Adventure,Ninjago,Spinners,2011,19,1,/inventories/2113-1,/minifigs/inset-2113-1,"£7.49, $9.99","New: $36, Used: $8",4.6,5,"Zane, 1St Wave, Ice, Ninjago Ninjas",Normal,,
2114-1,Chopov,/sets/2114-1/Chopov,Action/Adventure,Ninjago,Spinners,2011,20,1,/inventories/2114-1,/minifigs/inset-2114-1,"£7.49, $9.99","New: $10, Used: $6",4.0,3,"Chopov, 1St Wave, Skulkin",Normal,,
2115-1,Bonezai,/sets/2115-1/Bonezai,Action/Adventure,Ninjago,Spinners,2011,21,1,/inventories/2115-1,/minifigs/inset-2115-1,"£7.49, $9.99","New: $10, Used: $4",3.0,7,"Bonezai, 1St Wave, Skulkin",Normal,,
2116-1,Krazi,/sets/2116-1/Krazi,Action/Adventure,Ninjago,Spinners,2011,22,1,/inventories/2116-1,/minifigs/inset-2116-1,"£7.49, $9.99","New: $10, Used: $2",2.5,6,"Krazi, 1St Wave, Skulkin",Normal,Blister pack,
2141-1,Surge 2.0,/sets/2141-1/Surge-2-0,Constraction,HERO Factory,,2011,30,0,/inventories/2141-1,,"£7.99, $7.99","New: $38, Used: $6",3.8,6,"Ccbs, HERO Factory Hero, Mark Surge, Ordeal Of Fire",Normal,,Included in 66407-1 
2142-1,Breez 2.0,/sets/2142-1/Breez-2-0,Constraction,HERO Factory,,2011,29,0,/inventories/2142-1,,"£7.99, $7.99","New: $20, Used: $5",4.3,4,"Ccbs, Female, HERO Factory Hero, Natalie Breez, Ordeal Of Fire",Normal,,Included in 66406-1 
2143-1,Rocka 3.0,/sets/2143-1/Rocka-3-0,Constraction,HERO Factory,,2011,30,0,/inventories/2143-1,,"£7.99, $7.99","New: $39, Used: $6",4.8,4,"Ccbs, HERO Factory Hero, Rocka, Savage Planet",Normal,,Included in 66414-1 
2144-1,Nex 3.0,/sets/2144-1/Nex-3-0,Constraction,HERO Factory,,2011,29,0,/inventories/2144-1,,"£7.99, $7.99","New: $28, Used: $7",4.5,2,"Ccbs, HERO Factory Hero, Julius Nex, Savage Planet",Normal,,
2145-1,Stormer 3.0,/sets/2145-1/Stormer-3-0,Constraction,HERO Factory,,2011,31,0,/inventories/2145-1,,"£7.99, $7.99","New: $30, Used: $8",4.8,6,"Ccbs, HERO Factory Hero, Preston Stormer, Savage Planet",Normal,,Included in 66414-1 
2170-1,Cole DX,/sets/2170-1/Cole-DX,Action/Adventure,Ninjago,Spinners,2011,21,1,/inventories/2170-1,/minifigs/inset-2170-1,"£7.49, $9.99","New: $14, Used: $5",5.0,3,"Cole, 1St Wave, Earth, Ninjago Ninjas",Normal,,
2171-1,Zane DX,/sets/2171-1/Zane-DX,Action/Adventure,Ninjago,Spinners,2011,22,1,/inventories/2171-1,/minifigs/inset-2171-1,"£7.49, $9.99","New: $14, Used: $7",4.7,3,"Zane, 1St Wave, Ice, Ninjago Ninjas",Normal,Blister pack,
2172-1,Nya,/sets/2172-1/Nya,Action/Adventure,Ninjago,Spinners,2011,21,1,/inventories/2172-1,/minifigs/inset-2172-1,"£7.49, $9.99","New: $13, Used: $5",4.5,6,"Nya, 1St Wave, Ninjago Ninjas",Normal,,
2173-1,Nuckal,/sets/2173-1/Nuckal,Action/Adventure,Ninjago,Spinners,2011,26,1,/inventories/2173-1,/minifigs/inset-2173-1,"£7.49, $9.99","New: $11, Used: $8",4.7,6,"Nuckal, 1St Wave, Skulkin",Normal,,
2174-1,Kruncha,/sets/2174-1/Kruncha,Action/Adventure,Ninjago,Spinners,2011,24,1,/inventories/2174-1,/minifigs/inset-2174-1,"£7.49, $9.99","New: $8, Used: $5",4.0,1review,"Kruncha, 2nd Wave, Skulkin",Normal,Blister pack,
2175-1,Wyplash,/sets/2175-1/Wyplash,Action/Adventure,Ninjago,Spinners,2011,23,1,/inventories/2175-1,/minifigs/inset-2175-1,"£7.49, $9.99","New: $5, Used: $4",4.3,3,"Wyplash, 2nd Wave, Skulkin",Normal,,
2182-1,Bulk 3.0,/sets/2182-1/Bulk-3-0,Constraction,HERO Factory,,2011,30,0,/inventories/2182-1,,"£7.99, $7.99","New: $42, Used: $12",4.6,5,"Ccbs, Dunkan Bulk, HERO Factory Hero, Savage Planet",Normal,,
2183-1,Stringer 3.0,/sets/2183-1/Stringer-3-0,Constraction,HERO Factory,,2011,30,0,/inventories/2183-1,,"£7.99, $7.99","New: $10, Used: $9",4.5,2,"Ccbs, HERO Factory Hero, Jimi Stringer, Savage Planet",Normal,,
2191-1,Furno 3.0,/sets/2191-1/Furno-3-0,Constraction,HERO Factory,,2011,28,0,/inventories/2191-1,,"£7.99, $7.99","New: $31, Used: $7",4.4,7,"Ccbs, HERO Factory Hero, Savage Planet, William Furno",Normal,,
2192-1,Drilldozer,/sets/2192-1/Drilldozer,Constraction,HERO Factory,,2011,61,0,/inventories/2192-1,,"£9.99, $12.99","New: $34, Used: $6",3.8,4,"Ccbs, Drill, HERO Factory Villain, Ordeal Of Fire",Normal,,
2193-1,Jetbug,/sets/2193-1/Jetbug,Constraction,HERO Factory,,2011,63,0,/inventories/2193-1,,"£9.99, $12.99","New: $22, Used: $6",4.0,4,"Ccbs, HERO Factory Villain, Ordeal Of Fire",Normal,,
2194-1,Nitroblast,/sets/2194-1/Nitroblast,Constraction,HERO Factory,,2011,57,0,/inventories/2194-1,,"£9.99, $12.99","New: $40, Used: $9",3.4,5,"Ccbs, HERO Factory Villain, Ordeal Of Fire",Normal,,
2231-1,Waspix,/sets/2231-1/Waspix,Constraction,HERO Factory,,2011,48,0,/inventories/2231-1,,"£9.99, $12.99","New: $21, Used: $12",4.8,4,"Ccbs, HERO Factory Villain, Savage Planet",Normal,,
2232-1,Raw-Jaw,/sets/2232-1/Raw-Jaw,Constraction,HERO Factory,,2011,52,0,/inventories/2232-1,,"£9.99, $12.99","New: $26, Used: $12",5.0,2,"Ccbs, HERO Factory Villain, Savage Planet",Normal,,
2233-1,Fangz,/sets/2233-1/Fangz,Constraction,HERO Factory,,2011,55,0,/inventories/2233-1,,"£9.99, $12.99","New: $30, Used: $15",5.0,3,"Ccbs, HERO Factory Villain, Savage Planet",Normal,,
2235-1,Fire Lord,/sets/2235-1/Fire-Lord,Constraction,HERO Factory,,2011,125,0,/inventories/2235-1,,"£17.99, $19.99","New: $35, Used: $16",4.3,4,"Ccbs, HERO Factory Villain, Ordeal Of Fire, Titan",Normal,,
2236-1,Scorpio,/sets/2236-1/Scorpio,Constraction,HERO Factory,,2011,104,0,/inventories/2236-1,,"£17.99, $24.99","New: $40, Used: $21",5.0,1review,"Ccbs, HERO Factory Villain, Savage Planet, Scorpion",Normal,,
2254-1,Mountain Shrine,/sets/2254-1/Mountain-Shrine,Action/Adventure,Ninjago,Spinners,2011,169,2,/inventories/2254-1,/minifigs/inset-2254-1,"£14.99, $19.99","New: $54, Used: $14",4.6,10,"Kai, 2nd Wave, Ninjago Ninjas, Shrine",Normal,Box,
2255-1,Sensei Wu,/sets/2255-1/Sensei-Wu,Action/Adventure,Ninjago,Spinners,2011,20,1,/inventories/2255-1,/minifigs/inset-2255-1,"£7.49, $9.99","New: $17, Used: $12",4.8,4,"Wu, 2nd Wave, Ninjago Ninjas",Normal,,
2256-1,Lord Garmadon,/sets/2256-1/Lord-Garmadon,Action/Adventure,Ninjago,Spinners,2011,23,1,/inventories/2256-1,/minifigs/inset-2256-1,"£7.49, $9.99","New: $10, Used: $4",4.0,5,"Garmadon, 2nd Wave",Normal,,
2257-1,Spinjitzu Starter Set,/sets/2257-1/Spinjitzu-Starter-Set,Action/Adventure,Ninjago,Spinners,2011,57,2,/inventories/2257-1,/minifigs/inset-2257-1,"£12.99, $19.99","New: $20, Used: $7",3.6,8,"Frakjaw, Jay Walker, 1St Wave, Lightning, Ninjago Ninjas, Skulkin",Normal,,
2258-1,Ninja Ambush,/sets/2258-1/Ninja-Ambush,Action/Adventure,Ninjago,Pilot Season,2011,71,2,/inventories/2258-1,/minifigs/inset-2258-1,"£6.49, $6.99","New: $17, Used: $5",4.4,23,"Bonezai, Kai, 1St Wave, Ninjago Ninjas, Shrine",Normal,Box,Included in 66383-1 
2259-1,Skull Motorbike,/sets/2259-1/Skull-Motorbike,Action/Adventure,Ninjago,Pilot Season,2011,157,2,/inventories/2259-1,/minifigs/inset-2259-1,"£13.99, $14.99","New: $34, Used: $12",4.1,8,"Chopov, Jay Walker, 1St Wave, Motorcycle, Skulkin",Normal,Box,Included in 66383-1 66394-1 
2260-1,Ice Dragon Attack,/sets/2260-1/Ice-Dragon-Attack,Action/Adventure,Ninjago,Pilot Season,2011,158,2,/inventories/2260-1,/minifigs/inset-2260-1,"£19.99, $19.99","New: $96, Used: $23",4.4,17,"Krazi, Zane, 1St Wave, Dragon, Ice, Ninjago Ninjas, Shard",Normal,Box,Included in 66394-1 
2263-1,Turbo Shredder,/sets/2263-1/Turbo-Shredder,Action/Adventure,Ninjago,Pilot Season,2011,298,3,/inventories/2263-1,/minifigs/inset-2263-1,"£26.99, $29.99","New: $39, Used: $17",4.4,7,"Cole, Frakjaw, Jay Walker, 1St Wave, Skulkin, Tracked Vehicle",Normal,Box,
2282-1,Rocka XL,/sets/2282-1/Rocka-XL,Constraction,HERO Factory,,2011,174,0,/inventories/2282-1,,"£21.99, $24.99","New: $50, Used: $37",4.3,4,"Ccbs, HERO Factory Hero, Hero Factory Xl, Rocka, Savage Planet, Titan",Normal,,
2283-1,Witch Doctor,/sets/2283-1/Witch-Doctor,Constraction,HERO Factory,,2011,331,0,/inventories/2283-1,,"£25.99, $29.99","New: $158, Used: $37",4.9,12,"Ccbs, HERO Factory Villain, Savage Planet, Spooky, Titan",Normal,,
2504-1,Spinjitzu Dojo,/sets/2504-1/Spinjitzu-Dojo,Action/Adventure,Ninjago,Spinners,2011,373,3,/inventories/2504-1,/minifigs/inset-2504-1,"£30.99, $49.99","New: $89, Used: $27",4.4,10,"Nuckal, Wu, Zane, Arena, Dojo, Ninja Base, Ninjago Ninjas, Temple",Normal,Box,Re-imagined as 70670-1 
2505-1,Garmadon's Dark Fortress,/sets/2505-1/Garmadon-s-Dark-Fortress,Action/Adventure,Ninjago,Pilot Season,2011,518,6,/inventories/2505-1,/minifigs/inset-2505-1,"£49.99, $69.99","New: $148, Used: $64",4.0,5,"Bonezai, Chopov, Garmadon, Kai, Nya, Samukai, 1St Wave, Brick Built Animals, Castle, Evil Lair, Skulkin, Spider, Spooky",Normal,Box,
2506-1,Skull Truck,/sets/2506-1/Skull-Truck,Action/Adventure,Ninjago,Pilot Season,2011,515,4,/inventories/2506-1,/minifigs/inset-2506-1,"£45.99, $59.99","New: $77, Used: $39",4.6,5,"Garmadon, Jay Walker, Wyplash, Zane, 2nd Wave, Skulkin, Truck",Normal,Box,Included in 66394-1 
2507-1,Fire Temple,/sets/2507-1/Fire-Temple,Action/Adventure,Ninjago,Pilot Season,2011,1174,7,/inventories/2507-1,/minifigs/inset-2507-1,"£91.99, $119.99","New: $187, Used: $102",5.0,6,"Garmadon, Kai, Kruncha, Nya, Samukai, Wu, Zane, 2nd Wave, Award Winning Product, Dragon, Fire, Flame, Ninjago Ninjas, Temple",Normal,Box,
2508-1,Blacksmith Shop,/sets/2508-1/Blacksmith-Shop,Action/Adventure,Ninjago,Pilot Season,2011,189,2,/inventories/2508-1,/minifigs/inset-2508-1,"£14.99, $19.99","New: $60, Used: $21",4.0,5,"Kai, Kruncha, 2nd Wave, Blacksmith, Ninjago Ninjas",Normal,Box,
2509-1,Earth Dragon Defense,/sets/2509-1/Earth-Dragon-Defense,Action/Adventure,Ninjago,Pilot Season,2011,227,2,/inventories/2509-1,/minifigs/inset-2509-1,"£30.99, $34.99","New: $132, Used: $53",4.9,7,"Cole, Wyplash, 2nd Wave, Dragon, Earth, Ninjago Ninjas, Rocky, Shrine",Normal,Box,
2516-1,Ninja Training Outpost,/sets/2516-1/Ninja-Training-Outpost,Action/Adventure,Ninjago,Pilot Season,2011,45,1,/inventories/2516-1,/minifigs/inset-2516-1,"£3.99, $4.99","New: $15, Used: $4",4.2,21,"Cole, 1St Wave, Ninjago Ninjas, Shrine, Target Practice, Training",Normal,Box,
2518-1,Nuckal's ATV,/sets/2518-1/Nuckal-s-ATV,Action/Adventure,Ninjago,Spinners,2011,174,2,/inventories/2518-1,/minifigs/inset-2518-1,"£19.99, $24.99","New: $31, Used: $15",2.0,2,"Kai, Nuckal, 1St Wave, Fire, Skulkin",Normal,Box,
2519-1,Skeleton Bowling,/sets/2519-1/Skeleton-Bowling,Action/Adventure,Ninjago,Spinners,2011,371,7,/inventories/2519-1,/minifigs/inset-2519-1,"£26.99, $29.99","New: $44, Used: $22",4.3,3,"Jay Walker, 1St Wave, Arena, Dojo, Lightning, Ninjago Ninjas, Training",Normal,Box,Included in 66383-1 
2520-1,Ninjago Battle Arena,/sets/2520-1/Ninjago-Battle-Arena,Action/Adventure,Ninjago,Spinners,2011,463,2,/inventories/2520-1,/minifigs/inset-2520-1,"£35.99, $49.99","New: $35, Used: $10",4.0,3,"Bonezai, Cole, 1St Wave, Arena, Dojo, Earth, Ninjago Ninjas, Skulkin",Normal,Box,
2521-1,Lightning Dragon Battle,/sets/2521-1/Lightning-Dragon-Battle,Action/Adventure,Ninjago,Spinners,2011,645,4,/inventories/2521-1,/minifigs/inset-2521-1,"£61.99, $79.99","New: $204, Used: $105",5.0,4,"Frakjaw, Jay Walker, Kruncha, Wu, 2nd Wave, Brick Built Animals, Dragon, Helicopter, Lightning, Ninjago Ninjas, Propeller Aircraft, Skulkin, Spinner, Wisp",Normal,Box,
3365-1,Space Moon Buggy,/sets/3365-1/Space-Moon-Buggy,Modern day,City,Space,2011,37,1,/inventories/3365-1,/minifigs/inset-3365-1,"£3.99, $4.99","New: $8, Used: $4",4.1,12,"4X4, Ground Vehicle, Off Roader, Space",Normal,Box,
3366-1,Satellite Launch Pad,/sets/3366-1/Satellite-Launch-Pad,Modern day,City,Space,2011,165,1,/inventories/3366-1,/minifigs/inset-3366-1,"£13.99, $19.99","New: $30, Used: $8",4.6,5,"Rocket, Satellite, Van",Normal,Box,
3367-1,Space Shuttle,/sets/3367-1/Space-Shuttle,Modern day,City,Space,2011,231,1,/inventories/3367-1,/minifigs/inset-3367-1,"£26.99, $29.99","New: $49, Used: $17",4.2,10,"Satellite, Space, Space Shuttle",Normal,Box,
3368-1,Space Centre,/sets/3368-1/Space-Centre,Modern day,City,Space,2011,494,4,/inventories/3368-1,/minifigs/inset-3368-1,"£49.99, $69.99","New: $135, Used: $51",4.6,5,"Octan, Road Baseplate, Rocket, Satellite, Space",Normal,Box,
3648-1,Police Chase,/sets/3648-1/Police-Chase,Modern day,City,Police,2011,173,3,/inventories/3648-1,/minifigs/inset-3648-1,"£18.99, $24.99","New: $36, Used: $18",4.0,7,"Camera, Car, Convertible, Motor Tricycle, Police, Police Car, Traffic Light",Normal,Box,An exclusive release set in many countries and not shown in the general consumer catalogue; also available from LEGO Shop At Home. 
3658-1,Police Helicopter,/sets/3658-1/Police-Helicopter,Modern day,City,Police,2011,237,4,/inventories/3658-1,/minifigs/inset-3658-1,"£26.99, $34.99","New: $37, Used: $25",4.3,3,"Aircraft, Helicopter, Pickup Truck, Police, Police Helicopter",Normal,Box,An exclusive release set in many countries and not shown in the general consumer catalogue; also available from LEGO Shop At Home. 
3661-1,Bank & Money Transfer,/sets/3661-1/Bank-Money-Transfer,Modern day,City,Police,2011,405,4,/inventories/3661-1,/minifigs/inset-3661-1,"£41.99, $49.99","New: $64, Used: $42",4.8,21,"Atm, Bank, Baseplate, Motor Bike, Motorcycle, Police, Police Car, Safe, Van",Normal,Box,An exclusive release set in many countries and not shown in the general consumer catalogue; also available from LEGO Shop At Home. 
3677-1,Red Cargo Train,/sets/3677-1/Red-Cargo-Train,Modern day,City,Trains,2011,831,4,/inventories/3677-1,/minifigs/inset-3677-1,"£139.99, $159.99","New: $272, Used: $206",3.5,2,"Conveyor Belt, Crane, Diesel Locomotive, Electric, Electric Motor, Freight Train, Octan, Power Functions, Railway Maintenance, Remote Control, Service Vehicle, Special Edition, Track, Trackside Structure, Train Track, Truck",Normal,Box,An exclusive release set in many countries and not shown in the general consumer catalogue; also available from Shop At Home.
3815-1,Heroic Heroes of the Deep,/sets/3815-1/Heroic-Heroes-of-the-Deep,Licensed,SpongeBob SquarePants,,2011,95,3,/inventories/3815-1,/minifigs/inset-3815-1,"£13.99, $14.99","New: $37, Used: $17",4.6,7,"Patrick Star, Plankton, Spongebob Squarepants, Boat, Car, Cartoon, Nickelodeon, Super Hero",Normal,Box,
3816-1,Glove World,/sets/3816-1/Glove-World,Licensed,SpongeBob SquarePants,,2011,169,4,/inventories/3816-1,/minifigs/inset-3816-1,"£18.99, $19.99","New: $59, Used: $16",3.3,4,"Ice Cream Vendor, Patrick Star, Sandy Cheeks, Spongebob Squarepants, Cartoon, Fairground, Ferris Wheel, Frozen Treats, Nickelodeon",Normal,Box,
3852-1,Sunblock,/sets/3852-1/Sunblock,Miscellaneous,Games,,2011,80,0,/inventories/3852-1,,"£7.99, $9.99","New: Not known, Used: Not known",4.0,1review,"Beach, Crab",Normal,Box,
3853-1,Banana Balance,/sets/3853-1/Banana-Balance,Miscellaneous,Games,,2011,49,0,/inventories/3853-1,,"£7.99, $4.99","New: Not known, Used: Not known",4.0,3,"Brick Built Tree, Monkey",Normal,Box,Name may be 'Go Bananas' in some countries.
3854-1,Frog Rush,/sets/3854-1/Frog-Rush,Miscellaneous,Games,,2011,107,0,/inventories/3854-1,,"£9.99, $14.99","New: Not known, Used: Not known",4.5,2,"Bird, Brick Built Animals, Frog",Normal,Box,
3855-1,Ramses Return,/sets/3855-1/Ramses-Return,Miscellaneous,Games,,2011,99,0,/inventories/3855-1,,"£9.99, $7.49","New: Not known, Used: Not known",3.5,2,Egypt,Normal,Box,
3856-1,Ninjago: The Board Game,/sets/3856-1/Ninjago-The-Board-Game,Miscellaneous,Games,,2011,245,0,/inventories/3856-1,,"£17.99, $24.99","New: Not known, Used: Not known",3.0,1review,"China, Maze, Ninjago Ninjas, Skulkin, Temple",Normal,Box,
3857-1,Draida Bay,/sets/3857-1/Draida-Bay,Miscellaneous,Games,Heroica,2011,101,0,/inventories/3857-1,,"£9.99, $14.99","New: Not known, Used: Not known",3.8,4,,Normal,Box,
3858-1,Waldurk Forest,/sets/3858-1/Waldurk-Forest,Miscellaneous,Games,Heroica,2011,225,7,/inventories/3858-1,/minifigs/inset-3858-1,"£14.99, $19.99","New: Not known, Used: Not known",4.5,2,"Brick Built Tree, Forest",Normal,Box,
3859-1,Caverns of Nathuz,/sets/3859-1/Caverns-of-Nathuz,Miscellaneous,Games,Heroica,2011,217,7,/inventories/3859-1,/minifigs/inset-3859-1,"£14.99, $19.99","New: Not known, Used: Not known",4.0,1review,"Bat, Cave",Normal,Box,
3860-1,Castle Fortaan,/sets/3860-1/Castle-Fortaan,Miscellaneous,Games,Heroica,2011,304,15,/inventories/3860-1,/minifigs/inset-3860-1,"£19.99, $29.99","New: Not known, Used: Not known",4.5,2,,Normal,Box,
3861-1,LEGO Champion,/sets/3861-1/LEGO-Champion,Miscellaneous,Games,,2011,216,0,/inventories/3861-1,,"£24.99, $19.99","New: Not known, Used: Not known",4.0,1review,,Normal,Box,
4181-1,Isla de la Muerta,/sets/4181-1/Isla-de-la-Muerta,Licensed,Pirates of the Caribbean,The Curse of the Black Pearl,2011,152,4,/inventories/4181-1,/minifigs/inset-4181-1,"£19.99, $19.99","New: $59, Used: $38",4.0,23,"Captain Jack Sparrow, Elizabeth Swann Turner, Hector Barbossa, Disney, Island, Modern Disney, On Stranger Tides, Rowing Boat, Shipwreck",Normal,Box,
4182-1,The Cannibal Escape,/sets/4182-1/The-Cannibal-Escape,Licensed,Pirates of the Caribbean,Dead Man's Chest,2011,279,4,/inventories/4182-1,/minifigs/inset-4182-1,"£26.99, $29.99","New: $48, Used: $27",4.4,8,"Cannibal, Captain Jack Sparrow, Will Turner, Cage, Dead Man's Chest, Disney, Island, Modern Disney, Parrot, Snake, Throne",Normal,Box,
4183-1,The Mill,/sets/4183-1/The-Mill,Licensed,Pirates of the Caribbean,Dead Man's Chest,2011,365,4,/inventories/4183-1,/minifigs/inset-4183-1,"£40.99, $39.99","New: $73, Used: $39",4.8,5,"Admiral Norrington, Captain Jack Sparrow, Hadras, Will Turner, Dead Man's Chest, Disney, Fish, Modern Disney",Normal,Box,
4184-1,The Black Pearl,/sets/4184-1/The-Black-Pearl,Licensed,Pirates of the Caribbean,,2011,804,6,/inventories/4184-1,/minifigs/inset-4184-1,"£84.99, $99.99","New: $461, Used: $271",4.6,9,"Bootstrap Bill, Captain Jack Sparrow, Davy Jones, Joshamee Gibbs, Maccus, Will Turner, Disney, Galleon, Modern Disney, Pirates, Ship",Normal,Box,
4191-1,Captain's Cabin,/sets/4191-1/Captain-s-Cabin,Licensed,Pirates of the Caribbean,On Stranger Tides,2011,95,3,/inventories/4191-1,/minifigs/inset-4191-1,"£10.49, $11.99","New: $26, Used: $15",4.3,21,"Captain Jack Sparrow, Gunner Zombie, Yeoman Zombie, Disney, Modern Disney, On Stranger Tides",Normal,Box,
4192-1,Fountain of Youth,/sets/4192-1/Fountain-of-Youth,Licensed,Pirates of the Caribbean,On Stranger Tides,2011,128,4,/inventories/4192-1,/minifigs/inset-4192-1,"£19.99, $19.99","New: $55, Used: $26",3.6,18,"Blackbeard, Captain Jack Sparrow, Hector Barbossa, Cave, Disney, Fountain, Modern Disney, On Stranger Tides, Waterfall",Normal,Box,
4193-1,The London Escape,/sets/4193-1/The-London-Escape,Licensed,Pirates of the Caribbean,On Stranger Tides,2011,462,5,/inventories/4193-1,/minifigs/inset-4193-1,"£46.99, $49.99","New: $78, Used: $44",4.0,8,"Captain Jack Sparrow, Coachman, Joshamee Gibbs, King George's Soldier, King George’s Officer, Carriage, Disney, House, London, Modern Disney, On Stranger Tides, Restaurant, Spider, United Kingdom",Normal,Box,
4194-1,Whitecap Bay,/sets/4194-1/Whitecap-Bay,Licensed,Pirates of the Caribbean,On Stranger Tides,2011,745,6,/inventories/4194-1,/minifigs/inset-4194-1,"£71.99, $79.99","New: $102, Used: $76",4.7,10,"Captain Jack Sparrow, Gunner Zombie, Mermaid, Philip Swift, Scrum, Syrena, Castle, Disney, Light Brick, Lighthouse, Merpeople, Modern Disney, On Stranger Tides, Rowing Boat",Normal,Box,
4195-1,Queen Anne's Revenge,/sets/4195-1/Queen-Anne-s-Revenge,Licensed,Pirates of the Caribbean,On Stranger Tides,2011,1094,9,/inventories/4195-1,/minifigs/inset-4195-1,"£102.99, $119.99","New: $418, Used: $222",4.6,11,"Angelica, Blackbeard, Captain Jack Sparrow, Cook, Gunner Zombie, Quartermaster Zombie, Yeoman Zombie, Disney, Galleon, Modern Disney, On Stranger Tides, Ship",Normal,Box,
